,Unnamed: 0,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Age,Work_Ratio,Loyalty_Ratio,OverTime_Binary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Group_Old,Age_Group_Senior,Age_Group_Young,Income_Level_Low,Income_Level_Medium,Income_Level_Very_High
676,676,35,0,1137,21,1,1,942,4,0,51,3,2,4,4014,19170,1,Y,25,4,4,80,1,10,2,1,10,6,0,7,111.5,0.2777777777777778,0.9090909090909092,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
677,677,49,0,527,8,2,1,944,1,0,51,3,3,2,7403,22477,4,Y,11,3,3,80,1,29,3,2,26,9,1,7,148.06,0.58,0.8666666666666667,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
678,678,48,0,1469,20,4,1,945,4,1,51,3,1,3,2259,5543,4,Y,17,3,1,80,2,13,2,2,0,0,0,0,46.10204081632653,0.2653061224489796,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
679,679,31,0,1188,20,2,1,947,4,0,45,3,2,3,6932,24406,1,Y,13,3,4,80,1,9,2,2,9,8,0,0,216.625,0.28125,0.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
680,680,36,0,188,7,4,1,949,2,1,65,3,1,4,4678,23293,2,Y,18,3,3,80,0,8,6,3,6,2,0,1,126.43243243243244,0.2162162162162162,0.6666666666666666,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
681,681,38,0,1333,1,3,1,950,4,0,80,3,3,1,13582,16292,1,Y,13,3,2,80,1,15,3,3,15,12,5,11,348.2564102564103,0.3846153846153846,0.9375,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
682,682,32,0,1184,1,3,1,951,3,0,70,2,1,2,2332,3974,6,Y,20,4,3,80,0,5,3,3,3,0,0,2,70.66666666666667,0.1515151515151515,0.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
683,683,25,1,867,19,2,1,952,3,1,36,2,1,2,2413,18798,1,Y,18,3,3,80,3,1,2,3,1,0,0,0,92.8076923076923,0.0384615384615384,0.5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
684,684,40,0,658,10,4,1,954,1,1,67,2,3,2,9705,20652,2,Y,12,3,2,80,1,11,2,2,1,0,0,0,236.70731707317077,0.2682926829268293,0.0833333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
685,685,26,0,1283,1,3,1,956,3,1,52,2,2,1,4294,11148,1,Y,12,3,2,80,0,7,2,3,7,7,0,7,159.03703703703704,0.2592592592592592,0.875,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
686,686,41,0,263,6,3,1,957,4,1,59,3,1,1,4721,3119,2,Y,13,3,3,80,0,20,3,3,18,13,2,17,112.4047619047619,0.4761904761904761,0.8571428571428571,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
687,687,36,0,938,2,4,1,958,3,1,79,3,1,3,2519,12287,4,Y,21,4,3,80,0,16,6,3,11,8,3,9,68.08108108108108,0.4324324324324324,0.6470588235294118,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
688,688,19,1,419,21,3,1,959,4,1,37,2,1,2,2121,9947,1,Y,13,3,2,80,0,1,3,4,1,0,0,0,106.05,0.05,0.5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
689,689,20,1,129,4,3,1,960,1,1,84,3,1,1,2973,13008,1,Y,19,3,2,80,0,1,2,3,1,0,0,0,141.57142857142858,0.0476190476190476,0.5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
690,690,31,0,616,12,3,1,961,4,0,41,3,2,4,5855,17369,0,Y,11,3,3,80,2,10,2,1,9,7,8,5,182.96875,0.3125,0.8181818181818182,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
691,691,40,0,1469,9,4,1,964,4,1,35,3,1,2,3617,25063,8,Y,14,3,4,80,1,3,2,3,1,1,0,0,88.21951219512195,0.073170731707317,0.25,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
692,692,32,0,498,3,4,1,966,3,0,93,3,2,1,6725,13554,1,Y,12,3,3,80,1,8,2,4,8,7,6,3,203.7878787878788,0.2424242424242424,0.8888888888888888,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
693,693,36,1,530,3,1,1,967,3,1,51,2,3,4,10325,5518,1,Y,11,3,1,80,1,16,6,3,16,7,3,7,279.05405405405406,0.4324324324324324,0.9411764705882352,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
694,694,33,0,1069,1,3,1,969,2,0,42,2,2,4,6949,12291,0,Y,14,3,1,80,0,6,3,3,5,0,1,4,204.3823529411765,0.1764705882352941,0.7142857142857143,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
695,695,37,1,625,1,4,1,970,1,1,46,2,3,3,10609,14922,5,Y,11,3,3,80,0,17,2,1,14,1,11,7,279.1842105263158,0.4473684210526316,0.7777777777777778,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
696,696,45,0,805,4,2,1,972,3,1,57,3,2,2,4447,23163,1,Y,12,3,2,80,0,9,5,2,9,7,0,8,96.67391304347828,0.1956521739130435,0.9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
697,697,29,0,1404,20,3,1,974,3,0,84,3,1,4,2157,18203,1,Y,15,3,2,80,1,3,5,3,3,1,0,2,71.9,0.1,0.75,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
698,698,35,0,1219,18,3,1,975,3,0,86,3,2,3,4601,6179,1,Y,16,3,2,80,0,5,3,3,5,2,1,0,127.80555555555556,0.1388888888888889,0.8333333333333334,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
699,699,52,0,1053,1,2,1,976,4,1,70,3,4,4,17099,13829,2,Y,15,3,2,80,1,26,2,2,9,8,7,8,322.62264150943395,0.490566037735849,0.3333333333333333,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
700,700,58,1,289,2,3,1,977,4,1,51,3,1,3,2479,26227,4,Y,24,4,1,80,0,7,4,3,1,0,0,0,42.01694915254237,0.1186440677966101,0.125,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
701,701,53,0,1376,2,2,1,981,3,1,45,3,4,3,14852,13938,6,Y,13,3,3,80,1,22,3,4,17,13,15,2,275.037037037037,0.4074074074074074,0.7391304347826086,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
702,702,30,0,231,8,2,1,982,3,1,62,3,3,3,7264,9977,5,Y,11,3,1,80,1,10,2,4,8,4,7,7,234.32258064516128,0.3225806451612903,0.7272727272727273,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
703,703,38,0,152,10,3,1,983,3,0,85,3,2,4,5666,19899,1,Y,13,3,2,80,0,6,1,3,5,3,1,3,145.28205128205127,0.1538461538461538,0.7142857142857143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
704,704,35,0,882,3,4,1,984,4,1,92,3,3,4,7823,6812,6,Y,13,3,2,80,1,12,2,3,10,9,0,8,217.30555555555557,0.3333333333333333,0.7692307692307693,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
705,705,39,0,903,2,5,1,985,1,1,41,4,3,3,7880,2560,0,Y,18,3,4,80,0,9,3,3,8,7,0,7,197.0,0.225,0.8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
706,706,40,1,1479,24,3,1,986,2,0,100,4,4,2,13194,17071,4,Y,16,3,4,80,0,22,2,2,1,0,0,0,321.8048780487805,0.5365853658536586,0.0434782608695652,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
707,707,47,0,1379,16,4,1,987,3,1,64,4,2,3,5067,6759,1,Y,19,3,3,80,0,20,3,4,19,10,2,7,105.5625,0.4166666666666667,0.9047619047619048,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
708,708,36,0,1229,8,4,1,990,1,1,84,3,2,4,5079,25952,4,Y,13,3,4,80,2,12,3,3,7,7,0,7,137.27027027027026,0.3243243243243243,0.5384615384615384,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
709,709,31,1,335,9,2,1,991,3,1,46,2,1,1,2321,10322,0,Y,22,4,1,80,0,4,0,3,3,2,1,2,72.53125,0.125,0.6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
710,710,33,0,722,17,3,1,992,4,1,38,3,4,3,17444,20489,1,Y,11,3,4,80,0,10,2,3,10,8,6,0,513.0588235294117,0.2941176470588235,0.9090909090909092,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
711,711,29,1,906,10,3,1,994,4,0,92,2,1,1,2404,11479,6,Y,20,4,3,80,0,3,5,3,0,0,0,0,80.13333333333334,0.1,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
712,712,33,0,461,13,1,1,995,2,0,53,3,1,4,3452,17241,3,Y,18,3,1,80,0,5,4,3,3,2,0,2,101.52941176470588,0.1470588235294117,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
713,713,45,0,974,1,4,1,996,4,0,91,3,1,4,2270,11005,3,Y,14,3,4,80,2,8,2,3,5,3,0,2,49.34782608695652,0.1739130434782608,0.5555555555555556,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
714,714,50,0,1126,1,2,1,997,4,1,66,3,4,4,17399,6615,9,Y,22,4,3,80,1,32,1,2,5,4,1,3,341.15686274509807,0.6274509803921569,0.1515151515151515,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
715,715,33,0,827,1,4,1,998,3,0,84,4,2,2,5488,20161,1,Y,13,3,1,80,1,6,2,3,6,5,1,2,161.41176470588235,0.1764705882352941,0.8571428571428571,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
716,716,41,0,840,9,3,1,999,1,1,64,3,5,3,19419,3735,2,Y,17,3,2,80,1,21,2,4,18,16,0,11,462.3571428571428,0.5,0.8181818181818182,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
717,717,27,0,1134,16,4,1,1001,3,0,37,3,1,2,2811,12086,9,Y,14,3,2,80,1,4,2,3,2,2,2,2,100.39285714285714,0.1428571428571428,0.4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
718,718,45,0,248,23,2,1,1002,4,1,42,3,2,1,3633,14039,1,Y,15,3,3,80,1,9,2,3,9,8,0,8,78.97826086956522,0.1956521739130435,0.9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
719,719,47,0,955,4,2,1,1003,4,0,83,3,2,4,4163,8571,1,Y,17,3,3,80,0,9,0,3,9,0,0,7,86.72916666666667,0.1875,0.9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
720,720,30,1,138,22,3,1,1004,1,0,48,3,1,3,2132,11539,4,Y,11,3,2,80,0,7,2,3,5,2,0,1,68.7741935483871,0.2258064516129032,0.625,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
721,721,50,0,939,24,3,1,1005,4,1,95,3,4,3,13973,4161,3,Y,18,3,4,80,1,22,2,3,12,11,1,5,273.9803921568628,0.4313725490196078,0.5217391304347826,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
722,722,38,0,1391,10,1,1,1006,3,1,66,3,1,3,2684,12127,0,Y,17,3,2,80,1,3,0,2,2,1,0,2,68.82051282051282,0.0769230769230769,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
723,723,46,0,566,7,2,1,1007,4,1,75,3,3,3,10845,24208,6,Y,13,3,2,80,1,13,3,3,8,7,0,7,230.74468085106383,0.2765957446808511,0.5714285714285714,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
724,724,24,0,1206,17,1,1,1009,4,0,41,2,2,3,4377,24117,1,Y,15,3,2,80,2,5,6,3,4,2,3,2,175.08,0.2,0.6666666666666666,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
725,725,35,1,622,14,4,1,1010,3,1,39,2,1,2,3743,10074,1,Y,24,4,4,80,1,5,2,1,4,2,0,2,103.97222222222224,0.1388888888888889,0.6666666666666666,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
726,726,31,0,853,1,1,1,1011,3,0,96,3,2,1,4148,11275,1,Y,12,3,3,80,1,4,1,3,4,3,0,3,129.625,0.125,0.8,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
727,727,18,0,287,5,2,1,1012,2,1,73,3,1,4,1051,13493,1,Y,15,3,4,80,0,0,2,3,0,0,0,0,55.31578947368421,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
728,728,54,0,1441,17,3,1,1013,3,0,56,3,3,3,10739,13943,8,Y,11,3,3,80,1,22,2,3,10,7,0,8,195.25454545454545,0.4,0.4347826086956521,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
729,729,35,0,583,25,4,1,1014,3,0,57,3,3,3,10388,6975,1,Y,11,3,3,80,1,16,3,2,16,10,10,1,288.55555555555554,0.4444444444444444,0.9411764705882352,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,730,30,0,153,8,2,1,1015,2,0,73,4,3,1,11416,17802,0,Y,12,3,3,80,3,9,4,2,8,7,1,7,368.258064516129,0.2903225806451613,0.8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
731,731,20,1,1097,11,3,1,1016,4,0,98,2,1,1,2600,18275,1,Y,15,3,1,80,0,1,2,3,1,0,0,0,123.8095238095238,0.0476190476190476,0.5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
732,732,30,1,109,5,3,1,1017,2,0,60,3,1,2,2422,25725,0,Y,17,3,1,80,0,4,3,3,3,2,1,2,78.12903225806451,0.1290322580645161,0.6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
733,733,26,0,1066,2,2,1,1018,4,1,32,4,2,4,5472,3334,1,Y,12,3,2,80,0,8,2,3,8,7,1,3,202.66666666666663,0.2962962962962963,0.8888888888888888,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
734,734,22,0,217,8,1,1,1019,2,1,94,1,1,1,2451,6881,1,Y,15,3,1,80,1,4,3,2,4,3,1,1,106.56521739130434,0.1739130434782608,0.8,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
735,735,48,0,277,6,3,1,1022,1,1,97,2,2,3,4240,13119,2,Y,13,3,4,80,0,19,0,3,2,2,2,2,86.53061224489795,0.3877551020408163,0.1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
736,736,48,0,1355,4,4,1,1024,3,1,78,2,3,3,10999,22245,7,Y,14,3,2,80,0,27,3,3,15,11,4,8,224.46938775510205,0.5510204081632653,0.5357142857142857,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
737,737,41,0,549,7,2,1,1025,4,0,42,3,2,3,5003,23371,6,Y,14,3,2,80,0,8,6,3,2,2,2,1,119.11904761904762,0.1904761904761904,0.2222222222222222,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
738,738,39,0,466,1,1,1,1026,4,0,65,2,4,4,12742,7060,1,Y,16,3,3,80,1,21,3,3,21,6,11,8,318.55,0.525,0.9545454545454546,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
739,739,27,0,1055,2,4,1,1027,1,0,47,3,2,4,4227,4658,0,Y,18,3,2,80,1,4,2,3,3,2,2,2,150.96428571428572,0.1428571428571428,0.6,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
740,740,35,0,802,10,3,1,1028,2,1,45,3,1,4,3917,9541,1,Y,20,4,1,80,1,3,4,2,3,2,1,2,108.80555555555556,0.0833333333333333,0.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
741,741,42,0,265,5,2,1,1029,4,1,90,3,5,3,18303,7770,6,Y,13,3,2,80,0,21,3,4,1,0,0,0,425.6511627906977,0.4883720930232558,0.0454545454545454,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
742,742,50,0,804,9,3,1,1030,1,1,64,3,1,4,2380,20165,4,Y,18,3,2,80,0,8,5,3,1,0,0,0,46.66666666666666,0.1568627450980392,0.1111111111111111,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
743,743,59,0,715,2,3,1,1032,3,0,69,2,4,4,13726,21829,3,Y,13,3,1,80,0,30,4,3,5,3,4,3,228.76666666666668,0.5,0.1612903225806451,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
744,744,37,1,1141,11,2,1,1033,1,0,61,1,2,2,4777,14382,5,Y,15,3,1,80,0,15,2,1,1,0,0,0,125.71052631578948,0.3947368421052631,0.0625,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
745,745,55,0,135,18,4,1,1034,3,1,62,3,2,2,6385,12992,3,Y,14,3,4,80,2,17,3,3,8,7,6,7,114.01785714285714,0.3035714285714285,0.4444444444444444,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
746,746,41,0,247,7,1,1,1035,2,0,55,1,5,3,19973,20284,1,Y,22,4,2,80,2,21,3,3,21,16,5,10,475.54761904761904,0.5,0.9545454545454546,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
747,747,38,0,1035,3,4,1,1036,2,1,42,3,2,4,6861,4981,8,Y,12,3,3,80,0,19,1,3,1,0,0,0,175.92307692307693,0.4871794871794871,0.05,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
748,748,26,1,265,29,2,1,1037,2,1,79,1,2,1,4969,21813,8,Y,18,3,4,80,0,7,6,3,2,2,2,2,184.03703703703704,0.2592592592592592,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
749,749,52,1,266,2,1,1,1038,1,0,57,1,5,4,19845,25846,1,Y,15,3,4,80,1,33,3,3,32,14,6,9,374.4339622641509,0.6226415094339622,0.9411764705882352,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
750,750,44,0,1448,28,3,1,1039,4,0,53,4,4,4,13320,11737,3,Y,18,3,3,80,1,23,2,3,12,11,11,11,296.0,0.5111111111111111,0.5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
751,751,50,0,145,1,3,1,1040,4,0,95,3,2,3,6347,24920,0,Y,12,3,1,80,1,19,3,3,18,7,0,13,124.45098039215686,0.3725490196078431,0.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
752,752,36,1,885,16,4,1,1042,3,0,43,4,1,1,2743,8269,1,Y,16,3,3,80,0,18,1,3,17,13,15,14,74.13513513513513,0.4864864864864865,0.8947368421052632,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
753,753,39,0,945,22,3,1,1043,4,0,82,3,3,1,10880,5083,1,Y,13,3,3,80,0,21,2,3,21,6,2,8,272.0,0.525,0.9545454545454546,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
754,754,33,0,1038,8,1,1,1044,2,0,88,2,1,4,2342,21437,0,Y,19,3,4,80,0,3,2,2,2,2,2,2,68.88235294117646,0.088235294117647,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
755,755,45,0,1234,11,2,1,1045,4,0,90,3,4,4,17650,5404,3,Y,13,3,2,80,1,26,4,4,9,3,1,1,383.69565217391306,0.5652173913043478,0.3333333333333333,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
756,756,32,0,1109,29,4,1,1046,4,0,69,3,1,3,4025,11135,9,Y,12,3,2,80,0,10,2,3,8,7,7,7,121.96969696969695,0.303030303030303,0.7272727272727273,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
757,757,34,0,216,1,4,1,1047,2,1,75,4,2,4,9725,12278,0,Y,11,3,4,80,1,16,2,2,15,1,0,9,277.85714285714283,0.4571428571428571,0.8823529411764706,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
758,758,59,0,1089,1,2,1,1048,2,1,66,3,3,4,11904,11038,3,Y,14,3,3,80,1,14,1,1,6,4,0,4,198.4,0.2333333333333333,0.4,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
759,759,45,0,788,24,4,1,1049,2,1,36,3,1,2,2177,8318,1,Y,16,3,1,80,0,6,3,3,6,3,0,4,47.32608695652174,0.1304347826086956,0.8571428571428571,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
760,760,53,0,124,2,3,1,1050,3,0,38,2,3,2,7525,23537,2,Y,12,3,1,80,1,30,2,3,15,7,6,12,139.35185185185185,0.5555555555555556,0.4838709677419355,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
761,761,36,1,660,15,3,1,1052,1,1,81,3,2,3,4834,7858,7,Y,14,3,2,80,1,9,3,2,1,0,0,0,130.64864864864865,0.2432432432432432,0.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762,762,26,1,342,2,3,1,1053,1,1,57,3,1,1,2042,15346,6,Y,14,3,2,80,1,6,2,3,3,2,1,2,75.62962962962963,0.2222222222222222,0.4285714285714285,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
763,763,34,0,1333,10,4,1,1055,3,0,87,3,1,3,2220,18410,1,Y,19,3,4,80,1,1,2,3,1,1,0,0,63.42857142857143,0.0285714285714285,0.5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
764,764,28,0,1144,10,1,1,1056,4,1,74,3,1,2,1052,23384,1,Y,22,4,2,80,0,1,5,3,1,0,0,0,36.27586206896552,0.0344827586206896,0.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
765,765,38,0,1186,3,4,1,1060,3,1,44,3,1,3,2821,2997,3,Y,16,3,1,80,1,8,2,3,2,2,2,2,72.33333333333333,0.2051282051282051,0.2222222222222222,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
766,766,50,0,1464,2,4,1,1061,2,1,62,3,5,3,19237,12853,2,Y,11,3,4,80,1,29,2,2,8,1,7,7,377.1960784313725,0.5686274509803921,0.2666666666666666,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
767,767,37,0,124,3,3,1,1062,4,0,35,3,2,2,4107,13848,3,Y,15,3,1,80,0,8,3,2,4,3,0,1,108.07894736842104,0.2105263157894736,0.4444444444444444,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
768,768,40,0,300,26,3,1,1066,3,1,74,3,2,1,8396,22217,1,Y,14,3,2,80,1,8,3,2,7,7,7,5,204.78048780487805,0.1951219512195122,0.7777777777777778,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
769,769,26,0,921,1,1,1,1068,1,0,66,2,1,3,2007,25265,1,Y,13,3,3,80,2,5,5,3,5,3,1,3,74.33333333333333,0.1851851851851851,0.8333333333333334,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
770,770,46,0,430,1,4,1,1069,4,1,40,3,5,4,19627,21445,9,Y,17,3,4,80,2,23,0,3,2,2,2,2,417.5957446808511,0.4893617021276595,0.0833333333333333,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
